#{"t_start": 1582834890.839442, "env_id": "nailbot-v0"}
r,l,t
45.293548,11,5173.79792
50.580859,11,5175.016105
46.420851,11,5176.184546
49.265936,11,5177.444654
60.017353,11,5178.696401
141.709155,11,5179.872521
20.747863,11,5181.054984
59.85366,11,5182.325971
47.013336,11,5183.648945
20.581498,11,5184.700524
54.403228,11,5185.860447
56.585359,11,5187.019164
149.86937,11,5188.325632
31.347477,11,5189.608599
44.409563,11,5190.701332
35.168946,11,5191.744167
45.055604,11,5192.860169
71.367252,11,5194.174726
51.956299,11,5195.422901
44.779,11,5196.711732
56.792001,11,5198.003836
41.644073,11,5199.339266
46.07072,11,5200.556468
124.708331,11,5201.879191
47.282932,11,5203.163136
52.217268,11,5204.309287
52.331367,11,5205.631405
81.267373,11,5206.754956
46.448471,11,5207.963292
47.494753,11,5209.233344
46.604932,11,5210.496613
43.881094,11,5211.578515
32.870767,11,5212.791599
45.483459,11,5214.048
154.472542,11,5215.265656
50.9015,11,5216.573776
36.244662,11,5217.773836
53.188043,11,5218.986455
57.957492,11,5220.210775
39.269959,11,5221.463685
55.246003,11,5222.639938
46.020181,11,5223.905782
37.448082,11,5225.1548
43.348296,11,5226.347834
36.022719,11,5227.638653
36.238528,11,5228.673876
156.374166,11,5229.881185
52.730728,11,5230.862139
50.064698,11,5231.927845
50.800071,11,5233.020742
45.424115,11,5234.30703
23.741315,11,5235.40201
45.562421,11,5236.5826
45.779276,11,5237.828867
150.777292,11,5239.021607
41.095653,11,5240.275013
44.732396,11,5241.534863
146.239454,11,5242.839431
45.007094,11,5244.132691
19.487262,11,5245.21678
33.30634,11,5246.39062
52.21838,11,5247.733957
42.255452,11,5248.989774
36.849941,11,5250.177874
48.84156,11,5251.254672
46.975366,11,5252.358135
45.787718,11,5253.585297
51.013112,11,5254.874999
43.027277,11,5256.16585
144.675801,11,5257.600437
47.950601,11,5258.942628
44.792888,11,5260.150492
48.099736,11,5261.406565
35.745215,11,5262.534584
145.65567,11,5263.71182
48.063864,11,5264.992971
41.460755,11,5266.13664
50.302853,11,5267.32027
18.338891,11,5268.450943
48.951331,11,5269.813866
50.144254,11,5271.057365
48.826953,11,5272.151113
33.695795,11,5273.237223
43.190716,11,5274.499971
44.005239,11,5275.762695
133.034298,11,5276.971895
39.143628,11,5278.25791
40.389743,11,5279.458522
41.277943,11,5280.733397
39.425984,11,5282.035773
48.462401,11,5283.342968
27.350358,11,5284.589533
45.932717,11,5285.877027
45.055514,11,5287.321583
59.349112,11,5288.554435
140.77614,11,5289.763391
67.790636,11,5290.855962
39.297272,11,5291.949227
65.041119,11,5293.090911
48.683489,11,5294.196124
42.091597,11,5295.468739
221.039352,11,5296.692691
156.913135,11,5297.963513
44.021733,11,5299.153145
46.825784,11,5300.35362
34.679782,11,5301.629462
113.951828,11,5302.893397
22.751222,11,5304.107722
56.233059,11,5305.35833
43.169704,11,5306.637881
31.6277,11,5307.8546
43.392016,11,5309.049106
46.906276,11,5310.147732
58.063403,11,5311.305616
52.879392,11,5312.406019
59.778841,11,5313.57672
47.162348,11,5314.955657
40.231485,11,5316.226663
34.882991,11,5317.440798
52.833346,11,5318.685998
33.312852,11,5320.076438
55.481918,11,5321.329753
75.33427,11,5322.702525
41.417098,11,5323.958024
35.367221,11,5325.172062
147.752432,11,5326.431867
46.346702,11,5327.748302
48.070911,11,5328.935261
44.723014,11,5330.031546
64.174242,11,5331.189902
47.077453,11,5332.34072
47.32337,11,5333.338799
47.692847,11,5334.609075
46.854858,11,5335.914963
42.753386,11,5337.245999
34.969306,11,5338.468606
38.903619,11,5339.700641
22.409643,11,5340.899433
43.299316,11,5342.188509
50.134434,11,5343.597505
22.766257,11,5344.800488
55.999481,11,5345.974918
45.428341,11,5347.294023
69.198345,11,5348.410049
39.309851,11,5349.743438
35.843548,11,5350.986782
44.028913,11,5352.111811
41.445644,11,5353.204885
146.217048,11,5354.4495
36.51192,11,5355.732948
76.765199,11,5357.076703
47.253602,11,5358.349595
43.185771,11,5359.632366
69.191309,11,5360.890007
13.970094,11,5362.091369
41.858445,11,5363.397379
50.838405,11,5364.415893
48.628329,11,5365.723067
32.819677,11,5366.952323
46.612165,11,5368.115426
39.512242,11,5369.195034
58.606134,11,5370.418843
22.89237,11,5371.509629
46.420256,11,5372.724639
46.626792,11,5374.021189
40.334104,11,5375.315645
48.076888,11,5376.637841
44.853374,11,5377.970874
44.843661,11,5379.281542
41.610225,11,5380.555933
42.784025,11,5381.85109
49.234284,11,5383.151484
45.233231,11,5384.475331
152.92796,11,5385.748322
47.150748,11,5386.923058
48.707292,11,5388.153616
154.604957,11,5389.414759
46.770256,11,5390.613266
51.793144,11,5391.653635
53.898866,11,5392.797034
149.242558,11,5393.879444
38.161105,11,5395.149622
46.109037,11,5396.393734
42.826552,11,5397.664304
54.531611,11,5398.913593
44.670663,11,5400.131835
48.90617,11,5401.490498
52.467805,11,5402.818063
41.709391,11,5404.095276
145.144153,11,5405.311042
73.728061,11,5406.514315
20.814001,11,5407.738581
45.401999,11,5408.871344
49.574481,11,5409.87492
33.254176,11,5411.0004
25.216477,11,5412.046993
56.297418,11,5413.164114
52.182748,11,5414.353587
29.485554,11,5415.617793
43.080542,11,5416.848174
45.701035,11,5418.108396
55.410391,11,5419.373393
48.980209,11,5420.623155
247.950084,11,5421.879235
42.899207,11,5423.185595
24.86146,11,5424.352516
18.23004,11,5425.484784
116.249722,11,5426.516685
49.233452,11,5427.743402
45.562664,11,5429.091969
55.782686,11,5430.241725
62.400531,11,5431.311138
44.350087,11,5432.428032
49.680485,11,5433.458022
52.679793,11,5434.662106
39.772741,11,5435.89405
31.212753,11,5437.104437
58.894499,11,5438.450731
51.505083,11,5439.735152
41.072642,11,5441.108492
38.817325,11,5442.428434
43.502792,11,5443.722087
134.472419,11,5445.023682
40.473275,11,5446.341309
34.268507,11,5447.658937
60.036673,11,5448.976705
58.61647,11,5450.128395
42.123087,11,5451.462968
76.110458,11,5452.607804
43.193581,11,5453.778875
45.815904,11,5455.015029
51.200319,11,5456.206868
58.275653,11,5457.592995
27.940651,11,5458.772742
47.152141,11,5460.082913
53.813233,11,5461.261889
47.134751,11,5462.421826
39.731116,11,5463.739594
45.333154,11,5465.028277
62.456968,11,5466.160125
52.976724,11,5467.354904
51.618889,11,5468.421953
45.187159,11,5469.478657
48.827218,11,5470.519532
57.716753,11,5471.598914
44.108858,11,5472.73345
46.754679,11,5473.816212
51.074788,11,5475.045843
33.537798,11,5476.257717
40.994963,11,5477.45186
46.690986,11,5478.775478
144.131204,11,5480.008011
53.718998,11,5481.174294
52.043827,11,5482.487698
46.353969,11,5483.745037
44.2056,11,5485.09641
47.656768,11,5486.265323
47.835421,11,5487.487993
49.196511,11,5488.792588
56.155397,11,5490.090413
50.082059,11,5491.234648
21.586808,11,5492.45825
41.907389,11,5493.593129
55.56839,11,5494.856834
43.026266,11,5496.169667
46.332052,11,5497.509507
44.317751,11,5498.642758
32.802966,11,5499.865767
42.34422,11,5501.126875
43.373919,11,5502.378006
124.591921,11,5503.613351
51.28781,11,5504.886706
126.887981,11,5506.160944
50.520067,11,5507.429223
45.588516,11,5508.586886
26.933803,11,5509.920163
32.611866,11,5511.103663
54.609952,11,5512.334423
144.012495,11,5513.304551
41.001929,11,5514.666814
50.35553,11,5515.973024
48.038556,11,5517.260101
21.282877,11,5518.515918
37.828708,11,5519.806977
55.474743,11,5521.064098
44.604459,11,5522.308996
32.125003,11,5523.563034
48.9299,11,5524.743823
64.990902,11,5525.808068
37.212627,11,5526.926347
104.152875,11,5528.224436
45.778885,11,5529.30338
130.576954,11,5530.577653
37.648657,11,5531.599841
52.31869,11,5532.657268
47.925013,11,5533.789968
48.788084,11,5535.013224
43.905213,11,5536.254557
39.24737,11,5537.522986
40.813538,11,5538.8094
57.255396,11,5539.95061
39.622751,11,5541.205024
